order_no,customer_id,seller_id,total_amount,status,id,created_at,updated_at,is_deleted
ORD-20261077,407,1390,123490.38,shipped,11078,2025-10-20 20:28:43.501266,2025-11-25 20:28:43.504662,0
ORD-20261078,91,601,1897201.7799999998,pending,11079,2025-11-02 20:28:43.504298,2025-11-25 20:28:43.510508,0
ORD-20261079,175,1628,649274.7799999999,done,11080,2025-10-17 20:28:43.510144,2025-11-25 20:28:43.511825,0
ORD-20261080,585,3210,929204.2499999999,done,11081,2025-10-06 20:28:43.511010,2025-11-25 20:28:43.515384,0
ORD-20261081,196,1326,2354068.05,shipped,11082,2025-09-27 20:28:43.515038,2025-11-25 20:28:43.521640,0
ORD-20261082,63,4166,797737.1699999999,paid,11083,2025-10-26 20:28:43.521275,2025-11-25 20:28:43.526137,0
ORD-20261083,587,2429,3034723.63,pending,11084,2025-09-27 20:28:43.525769,2025-11-25 20:28:43.531888,0
ORD-20261084,39,3259,1453996.5,paid,11085,2025-10-15 20:28:43.531528,2025-11-25 20:28:43.536470,0
ORD-20261085,407,4149,157639.4,pending,11086,2025-09-26 20:28:43.536013,2025-11-25 20:28:43.537691,0
ORD-20261086,70,3371,57985.87000000001,shipped,11087,2025-10-21 20:28:43.537029,2025-11-25 20:28:43.540636,0
ORD-20261087,237,4524,281615.24,done,11088,2025-10-20 20:28:43.540277,2025-11-25 20:28:43.543722,0
ORD-20261088,99,743,624309.36,pending,11089,2025-11-16 20:28:43.543369,2025-11-25 20:28:43.546060,0
ORD-20261089,89,4533,854811.4099999999,done,11090,2025-09-30 20:28:43.545703,2025-11-25 20:28:43.548246,0
ORD-20261090,183,3057,215763.4,done,11091,2025-10-20 20:28:43.547903,2025-11-25 20:28:43.549535,0
ORD-20261091,497,2987,474765.75,done,11092,2025-11-06 20:28:43.548754,2025-11-25 20:28:43.550858,0
ORD-20261092,208,1126,1062641.0,paid,11093,2025-10-05 20:28:43.550055,2025-11-25 20:28:43.553096,0
ORD-20261093,262,4317,1382861.5,shipped,11094,2025-10-09 20:28:43.552730,2025-11-25 20:28:43.558537,0
ORD-20261094,553,2238,1452908.47,done,11095,2025-11-08 20:28:43.558131,2025-11-25 20:28:43.565684,0
ORD-20261095,11,338,2521561.9,done,11096,2025-11-13 20:28:43.565283,2025-11-25 20:28:43.572765,0
ORD-20261096,47,4517,372754.64999999997,done,11097,2025-10-30 20:28:43.572247,2025-11-25 20:28:43.575106,0
ORD-20261097,213,4743,1466458.4300000002,done,11098,2025-10-28 20:28:43.574727,2025-11-25 20:28:43.580172,0
ORD-20261098,147,1354,1158424.7799999998,shipped,11099,2025-11-23 20:28:43.579808,2025-11-25 20:28:43.583110,0
ORD-20261099,128,2622,1322335.78,shipped,11100,2025-09-29 20:28:43.582708,2025-11-25 20:28:43.586964,0
ORD-20261100,285,4245,772128.9,paid,11101,2025-10-25 20:28:43.652428,2025-11-25 20:28:43.658670,0
ORD-20261101,38,1786,77951.31,done,11102,2025-11-06 20:28:43.658148,2025-11-25 20:28:43.659973,0
ORD-20261102,317,1048,1344861.0000000002,done,11103,2025-10-08 20:28:43.659195,2025-11-25 20:28:43.663084,0
ORD-20261103,16,4192,2416665.8400000003,pending,11104,2025-10-02 20:28:43.662725,2025-11-25 20:28:43.667191,0
ORD-20261104,260,4998,212829.62,done,11105,2025-11-06 20:28:43.666857,2025-11-25 20:28:43.669179,0
ORD-20261105,290,3107,834378.6200000001,done,11106,2025-11-05 20:28:43.668827,2025-11-25 20:28:43.674958,0
ORD-20261106,320,1413,917593.1299999999,pending,11107,2025-11-05 20:28:43.674464,2025-11-25 20:28:43.678153,0
ORD-20261107,409,4254,455623.81,done,11108,2025-11-20 20:28:43.677784,2025-11-25 20:28:43.680788,0
ORD-20261108,167,478,274577.77999999997,shipped,11109,2025-11-06 20:28:43.680339,2025-11-25 20:28:43.683013,0
ORD-20261109,533,1823,350472.8300000001,done,11110,2025-11-24 20:28:43.682570,2025-11-25 20:28:43.686640,0
ORD-20261110,411,617,517061.72,paid,11111,2025-11-17 20:28:43.686292,2025-11-25 20:28:43.688759,0
ORD-20261111,262,4880,1845913.5099999998,pending,11112,2025-10-03 20:28:43.688415,2025-11-25 20:28:43.695342,0
ORD-20261112,439,146,2195619.43,done,11113,2025-10-01 20:28:43.694958,2025-11-25 20:28:43.701136,0
ORD-20261113,548,1221,1545602.9300000002,done,11114,2025-10-05 20:28:43.700813,2025-11-25 20:28:43.705282,0
ORD-20261114,485,1061,2316773.02,done,11115,2025-10-18 20:28:43.704951,2025-11-25 20:28:43.710965,0
ORD-20261115,320,3233,292918.58,done,11116,2025-10-08 20:28:43.710639,2025-11-25 20:28:43.713374,0
ORD-20261116,302,3673,2239742.84,done,11117,2025-10-03 20:28:43.712945,2025-11-25 20:28:43.719629,0
ORD-20261117,183,876,1807853.06,done,11118,2025-10-10 20:28:43.719310,2025-11-25 20:28:43.725072,0
ORD-20261118,517,928,1469943.6099999999,done,11119,2025-11-09 20:28:43.724663,2025-11-25 20:28:43.731415,0
ORD-20261119,73,3575,704659.09,done,11120,2025-11-13 20:28:43.731090,2025-11-25 20:28:43.735798,0
ORD-20261120,562,253,68470.56,done,11121,2025-11-18 20:28:43.735464,2025-11-25 20:28:43.737053,0
ORD-20261121,70,4011,873965.2000000001,shipped,11122,2025-10-29 20:28:43.736265,2025-11-25 20:28:43.741743,0
ORD-20261122,164,4643,3032117.38,done,11123,2025-10-31 20:28:43.741370,2025-11-25 20:28:43.747000,0
ORD-20261123,36,1883,1413232.22,shipped,11124,2025-11-12 20:28:43.746626,2025-11-25 20:28:43.753008,0
ORD-20261124,62,899,848325.9,paid,11125,2025-10-24 20:28:43.752681,2025-11-25 20:28:43.755140,0
ORD-20261125,44,2114,1385544.71,done,11126,2025-11-04 20:28:43.754796,2025-11-25 20:28:43.759195,0
ORD-20261126,70,2108,402692.66000000003,paid,11127,2025-10-13 20:28:43.758878,2025-11-25 20:28:43.760965,0
ORD-20261127,36,936,655973.04,paid,11128,2025-10-05 20:28:43.760641,2025-11-25 20:28:43.762845,0
ORD-20261128,592,4283,1559835.41,done,11129,2025-11-04 20:28:43.762501,2025-11-25 20:28:43.769166,0
ORD-20261129,126,3698,498622.44,done,11130,2025-10-31 20:28:43.768844,2025-11-25 20:28:43.773501,0
ORD-20261130,203,691,616829.5199999999,paid,11131,2025-10-11 20:28:43.773182,2025-11-25 20:28:43.775787,0
ORD-20261131,44,619,647268.16,done,11132,2025-11-20 20:28:43.775461,2025-11-25 20:28:43.781811,0
ORD-20261132,463,3492,752796.38,pending,11133,2025-09-30 20:28:43.780946,2025-11-25 20:28:43.781887,0
ORD-20261133,260,3058,2443020.54,done,11134,2025-10-09 20:28:43.781029,2025-11-25 20:28:43.786309,0
ORD-20261134,121,2615,1205519.6300000001,done,11135,2025-11-09 20:28:43.785943,2025-11-25 20:28:43.790738,0
ORD-20261135,533,2217,329748.35,done,11136,2025-10-02 20:28:43.790414,2025-11-25 20:28:43.793825,0
ORD-20261136,410,2212,495693.52999999997,done,11137,2025-10-10 20:28:43.793503,2025-11-25 20:28:43.798061,0
ORD-20261137,283,1835,2056532.2700000003,pending,11138,2025-11-15 20:28:43.797722,2025-11-25 20:28:43.804872,0
ORD-20261138,265,3029,1928921.3600000003,done,11139,2025-11-25 20:28:43.804515,2025-11-25 20:28:43.808677,0
ORD-20261139,474,2942,2202138.8000000003,paid,11140,2025-11-07 20:28:43.808319,2025-11-25 20:28:43.814648,0
ORD-20261140,56,4703,2088396.22,shipped,11141,2025-10-15 20:28:43.814311,2025-11-25 20:28:43.819808,0
ORD-20261141,558,1779,32402.94,done,11142,2025-11-24 20:28:43.819482,2025-11-25 20:28:43.821749,0
ORD-20261142,523,277,2000342.79,paid,11143,2025-11-24 20:28:43.820284,2025-11-25 20:28:43.825737,0
ORD-20261143,423,2007,1603002.78,done,11144,2025-10-13 20:28:43.825410,2025-11-25 20:28:43.831408,0
ORD-20261144,382,4623,2452032.4,done,11145,2025-11-07 20:28:43.831077,2025-11-25 20:28:43.837473,0
ORD-20261145,397,2335,704313.36,shipped,11146,2025-11-03 20:28:43.837055,2025-11-25 20:28:43.840787,0
ORD-20261146,458,1347,830124.36,done,11147,2025-10-29 20:28:43.840457,2025-11-25 20:28:43.842067,0
ORD-20261147,472,3460,2234722.6300000004,done,11148,2025-09-26 20:28:43.841268,2025-11-25 20:28:43.847245,0
ORD-20261148,341,2599,1031790.4400000001,done,11149,2025-11-03 20:28:43.846863,2025-11-25 20:28:43.854391,0
ORD-20261149,80,3408,1179755.1700000002,done,11150,2025-10-04 20:28:43.854032,2025-11-25 20:28:43.857815,0
ORD-20261150,483,4878,636291.62,shipped,11151,2025-11-06 20:28:43.927561,2025-11-25 20:28:43.935321,0
ORD-20261151,485,4356,1696095.64,shipped,11152,2025-11-20 20:28:43.934891,2025-11-25 20:28:43.939806,0
ORD-20261152,438,3595,1177073.88,done,11153,2025-10-13 20:28:43.939375,2025-11-25 20:28:43.943727,0
ORD-20261153,494,1078,2156756.9999999995,done,11154,2025-10-31 20:28:43.943259,2025-11-25 20:28:43.950480,0
ORD-20261154,16,4277,2374325.36,done,11155,2025-09-29 20:28:43.950043,2025-11-25 20:28:43.957369,0
ORD-20261155,220,317,530645.04,paid,11156,2025-11-20 20:28:43.956972,2025-11-25 20:28:43.958816,0
ORD-20261156,91,1782,1461360.84,shipped,11157,2025-10-18 20:28:43.957916,2025-11-25 20:28:43.962777,0
ORD-20261157,302,273,495695.16,paid,11158,2025-11-21 20:28:43.962380,2025-11-25 20:28:43.964228,0
ORD-20261158,501,670,806507.89,done,11159,2025-11-20 20:28:43.963333,2025-11-25 20:28:43.968999,0
ORD-20261159,580,4093,259498.87,shipped,11160,2025-11-04 20:28:43.968593,2025-11-25 20:28:43.971465,0
ORD-20261160,487,1478,1610133.2400000002,paid,11161,2025-11-20 20:28:43.971052,2025-11-25 20:28:43.975760,0
ORD-20261161,407,3048,657898.13,done,11162,2025-11-20 20:28:43.975345,2025-11-25 20:28:43.977446,0
ORD-20261162,519,494,888139.52,done,11163,2025-10-09 20:28:43.976514,2025-11-25 20:28:43.982893,0
ORD-20261163,129,3582,1780690.55,shipped,11164,2025-10-08 20:28:43.982493,2025-11-25 20:28:43.987744,0
ORD-20261164,403,532,963678.73,shipped,11165,2025-09-27 20:28:43.987347,2025-11-25 20:28:43.990395,0
ORD-20261165,457,4637,1433899.48,done,11166,2025-09-30 20:28:43.989945,2025-11-25 20:28:43.997284,0
ORD-20261166,364,3192,1172498.48,done,11167,2025-10-20 20:28:43.996938,2025-11-25 20:28:43.999359,0
ORD-20261167,102,1284,1824282.8799999997,done,11168,2025-10-18 20:28:43.999015,2025-11-25 20:28:44.004601,0
ORD-20261168,175,261,276184.44,done,11169,2025-11-25 20:28:44.004190,2025-11-25 20:28:44.006280,0
ORD-20261169,421,2440,151160.55,done,11170,2025-11-20 20:28:44.005107,2025-11-25 20:28:44.007591,0
ORD-20261170,43,548,36250.2,done,11171,2025-10-18 20:28:44.006808,2025-11-25 20:28:44.008862,0
ORD-20261171,524,1967,825520.3899999999,shipped,11172,2025-10-21 20:28:44.008080,2025-11-25 20:28:44.012413,0
ORD-20261172,164,2534,2408545.1999999997,pending,11173,2025-10-04 20:28:44.011990,2025-11-25 20:28:44.018527,0
ORD-20261173,31,4620,359307.19,done,11174,2025-11-21 20:28:44.018158,2025-11-25 20:28:44.020871,0
ORD-20261174,364,4466,959536.69,done,11175,2025-11-21 20:28:44.020482,2025-11-25 20:28:44.026651,0
ORD-20261175,270,4827,1300252.27,done,11176,2025-11-16 20:28:44.026288,2025-11-25 20:28:44.029263,0
ORD-20261176,244,1193,1676556.5299999998,done,11177,2025-10-31 20:28:44.028483,2025-11-25 20:28:44.036099,0
ORD-20261177,284,2461,1019082.25,shipped,11178,2025-09-28 20:28:44.035722,2025-11-25 20:28:44.040934,0
ORD-20261178,244,3712,1139552.97,paid,11179,2025-10-10 20:28:44.040579,2025-11-25 20:28:44.044669,0
ORD-20261179,499,1146,395840.07,done,11180,2025-10-05 20:28:44.044316,2025-11-25 20:28:44.046307,0
ORD-20261180,420,4098,1341070.6400000001,done,11181,2025-10-01 20:28:44.045158,2025-11-25 20:28:44.053204,0
ORD-20261181,469,147,425389.13,done,11182,2025-10-29 20:28:44.052839,2025-11-25 20:28:44.054781,0
ORD-20261182,63,4165,1040124.85,pending,11183,2025-10-11 20:28:44.053787,2025-11-25 20:28:44.063027,0
ORD-20261183,418,517,1032546.74,done,11184,2025-10-02 20:28:44.062638,2025-11-25 20:28:44.068180,0
ORD-20261184,305,817,216997.62,done,11185,2025-09-26 20:28:44.067812,2025-11-25 20:28:44.069783,0
ORD-20261185,193,3832,2419556.05,done,11186,2025-10-18 20:28:44.068960,2025-11-25 20:28:44.076749,0
ORD-20261186,435,4836,1185976.43,done,11187,2025-10-03 20:28:44.076371,2025-11-25 20:28:44.082833,0
ORD-20261187,200,772,1017825.62,shipped,11188,2025-10-07 20:28:44.082333,2025-11-25 20:28:44.089108,0
ORD-20261188,177,707,670584.3399999999,paid,11189,2025-11-04 20:28:44.088703,2025-11-25 20:28:44.091730,0
ORD-20261189,317,4718,278163.12,done,11190,2025-10-14 20:28:44.091173,2025-11-25 20:28:44.093460,0
ORD-20261190,587,3460,1248731.62,done,11191,2025-10-31 20:28:44.092396,2025-11-25 20:28:44.097679,0
ORD-20261191,237,3974,1634299.48,done,11192,2025-09-30 20:28:44.097281,2025-11-25 20:28:44.101864,0
ORD-20261192,164,1080,995533.59,pending,11193,2025-10-29 20:28:44.101457,2025-11-25 20:28:44.108156,0
ORD-20261193,505,3394,181684.7,shipped,11194,2025-11-20 20:28:44.107764,2025-11-25 20:28:44.110408,0
ORD-20261194,562,4567,282902.05000000005,pending,11195,2025-11-03 20:28:44.110046,2025-11-25 20:28:44.112932,0
ORD-20261195,570,2811,487049.83999999997,done,11196,2025-11-05 20:28:44.112562,2025-11-25 20:28:44.115917,0
ORD-20261196,407,4076,38783.76,done,11197,2025-11-01 20:28:44.115574,2025-11-25 20:28:44.117034,0
ORD-20261197,118,882,330090.77,done,11198,2025-11-09 20:28:44.116421,2025-11-25 20:28:44.121269,0
ORD-20261198,484,250,1335230.27,pending,11199,2025-10-24 20:28:44.120815,2025-11-25 20:28:44.126134,0
ORD-20261199,198,1859,1093246.41,paid,11200,2025-11-17 20:28:44.125663,2025-11-25 20:28:44.132131,0
ORD-20261200,299,413,848305.0800000001,paid,11201,2025-11-24 20:28:44.175949,2025-11-25 20:28:44.183372,0
ORD-20261201,31,327,1587205.52,done,11202,2025-10-08 20:28:44.182905,2025-11-25 20:28:44.189678,0
ORD-20261202,548,217,1458311.33,done,11203,2025-10-19 20:28:44.189255,2025-11-25 20:28:44.196935,0
ORD-20261203,294,1003,359338.74,done,11204,2025-10-10 20:28:44.196537,2025-11-25 20:28:44.199381,0
ORD-20261204,165,4022,409117.49,done,11205,2025-10-03 20:28:44.198937,2025-11-25 20:28:44.202025,0
ORD-20261205,580,2182,900643.86,done,11206,2025-11-10 20:28:44.201611,2025-11-25 20:28:44.206826,0
ORD-20261206,44,4096,635915.78,shipped,11207,2025-10-21 20:28:44.206335,2025-11-25 20:28:44.210627,0
ORD-20261207,177,3245,96463.2,shipped,11208,2025-10-07 20:28:44.210192,2025-11-25 20:28:44.213512,0
ORD-20261208,460,1147,738096.99,done,11209,2025-10-20 20:28:44.213028,2025-11-25 20:28:44.215124,0
ORD-20261209,144,4715,1947439.97,paid,11210,2025-10-31 20:28:44.214142,2025-11-25 20:28:44.223191,0
ORD-20261210,281,4107,940499.37,done,11211,2025-11-14 20:28:44.222691,2025-11-25 20:28:44.227677,0
ORD-20261211,16,1417,2927424.2100000004,paid,11212,2025-10-14 20:28:44.227214,2025-11-25 20:28:44.237423,0
ORD-20261212,99,1000,1319339.6,pending,11213,2025-10-06 20:28:44.236793,2025-11-25 20:28:44.246153,0
ORD-20261213,164,3183,407283.69,pending,11214,2025-11-25 20:28:44.245394,2025-11-25 20:28:44.247943,0
ORD-20261214,268,2152,2769562.3700000006,shipped,11215,2025-11-16 20:28:44.246930,2025-11-25 20:28:44.255843,0
ORD-20261215,335,2080,1212108.2000000002,done,11216,2025-11-25 20:28:44.255356,2025-11-25 20:28:44.259579,0
ORD-20261216,407,227,96309.8,done,11217,2025-11-15 20:28:44.259151,2025-11-25 20:28:44.262553,0
ORD-20261217,56,4558,1113221.6,done,11218,2025-11-12 20:28:44.262126,2025-11-25 20:28:44.267204,0
ORD-20261218,200,2477,635747.9900000001,pending,11219,2025-11-12 20:28:44.266609,2025-11-25 20:28:44.274270,0
ORD-20261219,422,142,1304759.2800000003,done,11220,2025-11-05 20:28:44.273795,2025-11-25 20:28:44.280252,0
ORD-20261220,305,2458,1946212.4500000002,paid,11221,2025-09-27 20:28:44.279784,2025-11-25 20:28:44.289938,0
ORD-20261221,565,1797,307434.45,shipped,11222,2025-11-07 20:28:44.289479,2025-11-25 20:28:44.294425,0
ORD-20261222,223,4838,1726471.77,done,11223,2025-10-23 20:28:44.293982,2025-11-25 20:28:44.299065,0
ORD-20261223,543,2541,2988841.97,done,11224,2025-10-04 20:28:44.298625,2025-11-25 20:28:44.306069,0
ORD-20261224,114,3156,454517.62,done,11225,2025-11-11 20:28:44.305647,2025-11-25 20:28:44.311851,0
ORD-20261225,526,4935,40192.36,paid,11226,2025-09-27 20:28:44.311423,2025-11-25 20:28:44.313447,0
ORD-20261226,416,693,2483926.94,paid,11227,2025-10-17 20:28:44.312454,2025-11-25 20:28:44.322273,0
ORD-20261227,561,2991,1686902.01,pending,11228,2025-11-18 20:28:44.321836,2025-11-25 20:28:44.327819,0
ORD-20261228,126,1740,1283131.78,done,11229,2025-11-14 20:28:44.326798,2025-11-25 20:28:44.332183,0
ORD-20261229,165,3196,2393961.5300000003,done,11230,2025-10-29 20:28:44.331799,2025-11-25 20:28:44.337558,0
ORD-20261230,319,652,444742.5,paid,11231,2025-10-07 20:28:44.337174,2025-11-25 20:28:44.340499,0
ORD-20261231,343,2637,1912404.72,done,11232,2025-11-03 20:28:44.340131,2025-11-25 20:28:44.346724,0
ORD-20261232,253,4748,883783.4800000001,done,11233,2025-10-28 20:28:44.346331,2025-11-25 20:28:44.351438,0
ORD-20261233,13,4200,105037.75,shipped,11234,2025-11-13 20:28:44.351064,2025-11-25 20:28:44.353975,0
ORD-20261234,403,1881,709177.62,done,11235,2025-10-13 20:28:44.353604,2025-11-25 20:28:44.356988,0
ORD-20261235,463,342,1598636.5,shipped,11236,2025-10-25 20:28:44.356630,2025-11-25 20:28:44.362260,0
ORD-20261236,150,1725,1971842.4399999997,done,11237,2025-11-25 20:28:44.361833,2025-11-25 20:28:44.367502,0
ORD-20261237,380,1406,1153296.3900000001,shipped,11238,2025-11-24 20:28:44.366952,2025-11-25 20:28:44.370945,0
ORD-20261238,507,1708,735397.29,shipped,11239,2025-10-01 20:28:44.370561,2025-11-25 20:28:44.375627,0
ORD-20261239,411,1913,385354.33,done,11240,2025-10-26 20:28:44.375142,2025-11-25 20:28:44.378106,0
ORD-20261240,245,3234,2266748.08,pending,11241,2025-11-25 20:28:44.377745,2025-11-25 20:28:44.384730,0
ORD-20261241,319,1456,1728482.4200000002,paid,11242,2025-10-19 20:28:44.384358,2025-11-25 20:28:44.388866,0
ORD-20261242,275,253,514168.69,done,11243,2025-11-04 20:28:44.388491,2025-11-25 20:28:44.392010,0
ORD-20261243,276,4463,588554.64,done,11244,2025-09-27 20:28:44.391642,2025-11-25 20:28:44.395008,0
ORD-20261244,290,1042,3585886.83,done,11245,2025-11-03 20:28:44.394652,2025-11-25 20:28:44.400978,0
ORD-20261245,508,2783,1510698.74,done,11246,2025-11-20 20:28:44.400629,2025-11-25 20:28:44.405669,0
ORD-20261246,14,3964,1586041.9300000002,pending,11247,2025-11-06 20:28:44.405275,2025-11-25 20:28:44.409596,0
ORD-20261247,464,2655,419784.05,shipped,11248,2025-10-24 20:28:44.409231,2025-11-25 20:28:44.411780,0
ORD-20261248,403,4601,2283021.13,done,11249,2025-10-29 20:28:44.411421,2025-11-25 20:28:44.418457,0
ORD-20261249,245,1598,1850568.25,pending,11250,2025-10-15 20:28:44.418090,2025-11-25 20:28:44.422792,0
ORD-20261250,126,2292,2395571.8899999997,done,11251,2025-09-30 20:28:44.491963,2025-11-25 20:28:44.501532,0
ORD-20261251,246,3917,2720040.5500000003,done,11252,2025-11-17 20:28:44.501145,2025-11-25 20:28:44.508904,0
ORD-20261252,103,811,534721.3700000001,paid,11253,2025-09-29 20:28:44.508505,2025-11-25 20:28:44.511441,0
ORD-20261253,129,489,134057.90000000002,done,11254,2025-10-06 20:28:44.511077,2025-11-25 20:28:44.513854,0
ORD-20261254,138,1508,1894703.24,pending,11255,2025-11-03 20:28:44.513465,2025-11-25 20:28:44.519034,0
ORD-20261255,251,2162,564390.96,done,11256,2025-10-11 20:28:44.518687,2025-11-25 20:28:44.520306,0
ORD-20261256,511,3216,530514.26,shipped,11257,2025-10-16 20:28:44.519520,2025-11-25 20:28:44.522619,0
ORD-20261257,9,2173,881470.0599999999,pending,11258,2025-10-26 20:28:44.522223,2025-11-25 20:28:44.527613,0
ORD-20261258,575,2013,2742246.24,done,11259,2025-11-12 20:28:44.527263,2025-11-25 20:28:44.534198,0
ORD-20261259,91,4716,430073.12,shipped,11260,2025-11-21 20:28:44.533829,2025-11-25 20:28:44.535594,0
ORD-20261260,538,2279,982042.27,done,11261,2025-10-12 20:28:44.534694,2025-11-25 20:28:44.542074,0
ORD-20261261,524,4064,396923.68,done,11262,2025-11-13 20:28:44.541694,2025-11-25 20:28:44.543449,0
ORD-20261262,543,2673,1037872.3400000001,done,11263,2025-10-21 20:28:44.542600,2025-11-25 20:28:44.550355,0
ORD-20261263,309,1931,1455836.57,paid,11264,2025-11-14 20:28:44.549949,2025-11-25 20:28:44.554339,0
ORD-20261264,213,4669,297899.84,shipped,11265,2025-10-16 20:28:44.553918,2025-11-25 20:28:44.555740,0
ORD-20261265,128,4159,1018626.49,pending,11266,2025-11-05 20:28:44.554863,2025-11-25 20:28:44.559265,0
ORD-20261266,165,4868,1210018.3800000001,shipped,11267,2025-10-01 20:28:44.558903,2025-11-25 20:28:44.564451,0
ORD-20261267,429,819,638382.88,done,11268,2025-11-21 20:28:44.563961,2025-11-25 20:28:44.568307,0
ORD-20261268,562,4464,2393552.29,paid,11269,2025-10-01 20:28:44.567903,2025-11-25 20:28:44.573293,0
ORD-20261269,548,760,280553.95,pending,11270,2025-10-19 20:28:44.572823,2025-11-25 20:28:44.576301,0
ORD-20261270,559,1934,173847.52,pending,11271,2025-10-29 20:28:44.575808,2025-11-25 20:28:44.577895,0
ORD-20261271,257,2122,1240089.12,pending,11272,2025-11-14 20:28:44.576961,2025-11-25 20:28:44.581449,0
ORD-20261272,484,2178,2251942.09,done,11273,2025-11-05 20:28:44.581021,2025-11-25 20:28:44.589339,0
ORD-20261273,451,3374,2020178.47,shipped,11274,2025-10-25 20:28:44.588892,2025-11-25 20:28:44.595723,0
ORD-20261274,104,608,413035.38,shipped,11275,2025-11-22 20:28:44.595295,2025-11-25 20:28:44.598951,0
ORD-20261275,420,1995,2938465.86,paid,11276,2025-11-21 20:28:44.598574,2025-11-25 20:28:44.605223,0
ORD-20261276,514,1738,3508992.7600000002,done,11277,2025-11-16 20:28:44.604855,2025-11-25 20:28:44.611981,0
ORD-20261277,59,4691,617591.0599999999,done,11278,2025-10-05 20:28:44.611514,2025-11-25 20:28:44.615148,0
ORD-20261278,421,2588,1364731.8199999998,pending,11279,2025-10-06 20:28:44.614794,2025-11-25 20:28:44.620017,0
ORD-20261279,178,1403,375550.88,shipped,11280,2025-10-10 20:28:44.619651,2025-11-25 20:28:44.624510,0
