transaction_code,move_type,product_id,warehouse_id,qty_change,balance_after,operator_id,remark,id,created_at,updated_at,is_deleted
INIT-#2ec706-3735,inbound,3736,4,1563,1563,1,系统初始化入库,7384,2025-11-25 20:27:35.208387,2025-11-25 20:27:35.208388,0
INIT-#601eb2-3735,inbound,3736,3,490,490,1,系统初始化入库,7385,2025-11-25 20:27:35.208389,2025-11-25 20:27:35.208390,0
INIT-#99b5f0-3736,inbound,3737,6,317,317,1,系统初始化入库,7386,2025-11-25 20:27:35.208391,2025-11-25 20:27:35.208392,0
INIT-#2322f3-3736,inbound,3737,3,1963,1963,1,系统初始化入库,7387,2025-11-25 20:27:35.208393,2025-11-25 20:27:35.208394,0
INIT-#b61607-3736,inbound,3737,2,1386,1386,1,系统初始化入库,7388,2025-11-25 20:27:35.208395,2025-11-25 20:27:35.208396,0
INIT-#fd24c1-3737,inbound,3738,3,387,387,1,系统初始化入库,7389,2025-11-25 20:27:35.208397,2025-11-25 20:27:35.208398,0
INIT-#c75018-3738,inbound,3739,1,1380,1380,1,系统初始化入库,7390,2025-11-25 20:27:35.208399,2025-11-25 20:27:35.208400,0
INIT-#52a991-3739,inbound,3740,4,686,686,1,系统初始化入库,7391,2025-11-25 20:27:35.208401,2025-11-25 20:27:35.208402,0
INIT-#0d8f4f-3740,inbound,3741,5,1885,1885,1,系统初始化入库,7392,2025-11-25 20:27:35.208403,2025-11-25 20:27:35.208404,0
INIT-#331b04-3740,inbound,3741,2,218,218,1,系统初始化入库,7393,2025-11-25 20:27:35.208405,2025-11-25 20:27:35.208406,0
INIT-#cd7926-3740,inbound,3741,3,1498,1498,1,系统初始化入库,7394,2025-11-25 20:27:35.208408,2025-11-25 20:27:35.208408,0
INIT-#69cabb-3741,inbound,3742,2,1887,1887,1,系统初始化入库,7395,2025-11-25 20:27:35.208410,2025-11-25 20:27:35.208411,0
INIT-#5f98a7-3741,inbound,3742,1,1883,1883,1,系统初始化入库,7396,2025-11-25 20:27:35.208412,2025-11-25 20:27:35.208413,0
INIT-#5631b5-3742,inbound,3743,4,1501,1501,1,系统初始化入库,7397,2025-11-25 20:27:35.208414,2025-11-25 20:27:35.208415,0
INIT-#b4be1b-3742,inbound,3743,6,651,651,1,系统初始化入库,7398,2025-11-25 20:27:35.208416,2025-11-25 20:27:35.208417,0
INIT-#a932f5-3743,inbound,3744,3,920,920,1,系统初始化入库,7399,2025-11-25 20:27:35.208418,2025-11-25 20:27:35.208419,0
INIT-#19d189-3743,inbound,3744,1,1031,1031,1,系统初始化入库,7400,2025-11-25 20:27:35.208420,2025-11-25 20:27:35.208421,0
INIT-#3281f8-3743,inbound,3744,2,674,674,1,系统初始化入库,7401,2025-11-25 20:27:35.208422,2025-11-25 20:27:35.208423,0
INIT-#cbc57e-3744,inbound,3745,5,693,693,1,系统初始化入库,7402,2025-11-25 20:27:35.208424,2025-11-25 20:27:35.208425,0
INIT-#6e5cbd-3744,inbound,3745,6,981,981,1,系统初始化入库,7403,2025-11-25 20:27:35.208426,2025-11-25 20:27:35.208427,0
INIT-#5e4f20-3745,inbound,3746,5,705,705,1,系统初始化入库,7404,2025-11-25 20:27:35.208428,2025-11-25 20:27:35.208429,0
INIT-#75e82a-3746,inbound,3747,1,330,330,1,系统初始化入库,7405,2025-11-25 20:27:35.208430,2025-11-25 20:27:35.208431,0
INIT-#f3fbff-3747,inbound,3748,3,1595,1595,1,系统初始化入库,7406,2025-11-25 20:27:35.208432,2025-11-25 20:27:35.208433,0
INIT-#978683-3748,inbound,3749,1,1154,1154,1,系统初始化入库,7407,2025-11-25 20:27:35.208435,2025-11-25 20:27:35.208436,0
INIT-#e7fd5b-3748,inbound,3749,2,1276,1276,1,系统初始化入库,7408,2025-11-25 20:27:35.208437,2025-11-25 20:27:35.208438,0
INIT-#397b46-3748,inbound,3749,3,1251,1251,1,系统初始化入库,7409,2025-11-25 20:27:35.208439,2025-11-25 20:27:35.208440,0
INIT-#a6ef22-3749,inbound,3750,4,1871,1871,1,系统初始化入库,7410,2025-11-25 20:27:35.208441,2025-11-25 20:27:35.208442,0
INIT-#cdee1c-3749,inbound,3750,6,980,980,1,系统初始化入库,7411,2025-11-25 20:27:35.208443,2025-11-25 20:27:35.208444,0
INIT-#961cde-3749,inbound,3750,3,220,220,1,系统初始化入库,7412,2025-11-25 20:27:35.208445,2025-11-25 20:27:35.208446,0
INIT-#3dd888-3750,inbound,3751,2,1252,1252,1,系统初始化入库,7413,2025-11-25 20:27:35.208448,2025-11-25 20:27:35.208449,0
INIT-#f8423b-3750,inbound,3751,5,1463,1463,1,系统初始化入库,7414,2025-11-25 20:27:35.208450,2025-11-25 20:27:35.208451,0
INIT-#bd34b2-3751,inbound,3752,3,2000,2000,1,系统初始化入库,7415,2025-11-25 20:27:35.208452,2025-11-25 20:27:35.208453,0
INIT-#5c9939-3752,inbound,3753,2,764,764,1,系统初始化入库,7416,2025-11-25 20:27:35.208454,2025-11-25 20:27:35.208455,0
INIT-#b90075-3753,inbound,3754,1,1752,1752,1,系统初始化入库,7417,2025-11-25 20:27:35.208456,2025-11-25 20:27:35.208457,0
INIT-#e48bad-3753,inbound,3754,6,334,334,1,系统初始化入库,7418,2025-11-25 20:27:35.208458,2025-11-25 20:27:35.208459,0
INIT-#5f3d0f-3753,inbound,3754,4,88,88,1,系统初始化入库,7419,2025-11-25 20:27:35.208460,2025-11-25 20:27:35.208461,0
INIT-#377ee6-3754,inbound,3755,4,1627,1627,1,系统初始化入库,7420,2025-11-25 20:27:35.208462,2025-11-25 20:27:35.208463,0
INIT-#cfb953-3755,inbound,3756,4,606,606,1,系统初始化入库,7421,2025-11-25 20:27:35.208464,2025-11-25 20:27:35.208465,0
INIT-#deb894-3755,inbound,3756,6,1416,1416,1,系统初始化入库,7422,2025-11-25 20:27:35.208467,2025-11-25 20:27:35.208468,0
INIT-#a3af3e-3755,inbound,3756,3,665,665,1,系统初始化入库,7423,2025-11-25 20:27:35.208469,2025-11-25 20:27:35.208470,0
INIT-#7134d7-3756,inbound,3757,4,480,480,1,系统初始化入库,7424,2025-11-25 20:27:35.208471,2025-11-25 20:27:35.208472,0
INIT-#3c55a3-3756,inbound,3757,3,1394,1394,1,系统初始化入库,7425,2025-11-25 20:27:35.208473,2025-11-25 20:27:35.208474,0
INIT-#bffe3e-3756,inbound,3757,2,432,432,1,系统初始化入库,7426,2025-11-25 20:27:35.208475,2025-11-25 20:27:35.208476,0
INIT-#d933dc-3757,inbound,3758,4,1137,1137,1,系统初始化入库,7427,2025-11-25 20:27:35.208477,2025-11-25 20:27:35.208478,0
INIT-#5db025-3757,inbound,3758,6,487,487,1,系统初始化入库,7428,2025-11-25 20:27:35.208479,2025-11-25 20:27:35.208480,0
INIT-#a820c6-3757,inbound,3758,1,1929,1929,1,系统初始化入库,7429,2025-11-25 20:27:35.208481,2025-11-25 20:27:35.208482,0
INIT-#aff82d-3758,inbound,3759,3,1416,1416,1,系统初始化入库,7430,2025-11-25 20:27:35.208484,2025-11-25 20:27:35.208485,0
INIT-#36bd13-3758,inbound,3759,5,524,524,1,系统初始化入库,7431,2025-11-25 20:27:35.208486,2025-11-25 20:27:35.208487,0
INIT-#e59954-3758,inbound,3759,6,954,954,1,系统初始化入库,7432,2025-11-25 20:27:35.208488,2025-11-25 20:27:35.208489,0
INIT-#a21739-3759,inbound,3760,4,1538,1538,1,系统初始化入库,7433,2025-11-25 20:27:35.208490,2025-11-25 20:27:35.208491,0
INIT-#8e5ec1-3759,inbound,3760,1,648,648,1,系统初始化入库,7434,2025-11-25 20:27:35.208492,2025-11-25 20:27:35.208493,0
INIT-#580351-3759,inbound,3760,3,1951,1951,1,系统初始化入库,7435,2025-11-25 20:27:35.208494,2025-11-25 20:27:35.208495,0
INIT-#f57cc6-3760,inbound,3761,2,865,865,1,系统初始化入库,7436,2025-11-25 20:27:35.208496,2025-11-25 20:27:35.208497,0
INIT-#946000-3760,inbound,3761,3,635,635,1,系统初始化入库,7437,2025-11-25 20:27:35.208499,2025-11-25 20:27:35.208500,0
INIT-#98894c-3760,inbound,3761,1,1878,1878,1,系统初始化入库,7438,2025-11-25 20:27:35.208501,2025-11-25 20:27:35.208502,0
INIT-#eccfbb-3761,inbound,3762,1,1038,1038,1,系统初始化入库,7439,2025-11-25 20:27:35.208503,2025-11-25 20:27:35.208504,0
INIT-#ed6c3e-3761,inbound,3762,6,1902,1902,1,系统初始化入库,7440,2025-11-25 20:27:35.208505,2025-11-25 20:27:35.208506,0
INIT-#41fd4f-3761,inbound,3762,2,1060,1060,1,系统初始化入库,7441,2025-11-25 20:27:35.208507,2025-11-25 20:27:35.208508,0
INIT-#2eb238-3762,inbound,3763,4,953,953,1,系统初始化入库,7442,2025-11-25 20:27:35.208510,2025-11-25 20:27:35.208511,0
INIT-#043688-3763,inbound,3764,3,1417,1417,1,系统初始化入库,7443,2025-11-25 20:27:35.208512,2025-11-25 20:27:35.208513,0
INIT-#451f4c-3764,inbound,3765,1,1001,1001,1,系统初始化入库,7444,2025-11-25 20:27:35.208514,2025-11-25 20:27:35.208515,0
INIT-#3746aa-3764,inbound,3765,6,60,60,1,系统初始化入库,7445,2025-11-25 20:27:35.208516,2025-11-25 20:27:35.208517,0
INIT-#afc2b2-3764,inbound,3765,3,203,203,1,系统初始化入库,7446,2025-11-25 20:27:35.208518,2025-11-25 20:27:35.208519,0
INIT-#001abe-3765,inbound,3766,1,1899,1899,1,系统初始化入库,7447,2025-11-25 20:27:35.208520,2025-11-25 20:27:35.208521,0
INIT-#2f4dcc-3766,inbound,3767,1,566,566,1,系统初始化入库,7448,2025-11-25 20:27:35.208522,2025-11-25 20:27:35.208523,0
INIT-#86a226-3766,inbound,3767,2,53,53,1,系统初始化入库,7449,2025-11-25 20:27:35.208525,2025-11-25 20:27:35.208525,0
INIT-#81ea0a-3767,inbound,3768,1,1579,1579,1,系统初始化入库,7450,2025-11-25 20:27:35.208527,2025-11-25 20:27:35.208528,0
INIT-#29e283-3768,inbound,3769,5,728,728,1,系统初始化入库,7451,2025-11-25 20:27:35.208529,2025-11-25 20:27:35.208530,0
INIT-#46a136-3768,inbound,3769,2,883,883,1,系统初始化入库,7452,2025-11-25 20:27:35.208531,2025-11-25 20:27:35.208532,0
INIT-#8f1aab-3768,inbound,3769,3,362,362,1,系统初始化入库,7453,2025-11-25 20:27:35.208533,2025-11-25 20:27:35.208534,0
INIT-#6a640c-3769,inbound,3770,5,1595,1595,1,系统初始化入库,7454,2025-11-25 20:27:35.208535,2025-11-25 20:27:35.208536,0
INIT-#cc31c8-3769,inbound,3770,3,1420,1420,1,系统初始化入库,7455,2025-11-25 20:27:35.208537,2025-11-25 20:27:35.208538,0
INIT-#000e4d-3770,inbound,3771,5,729,729,1,系统初始化入库,7456,2025-11-25 20:27:35.208540,2025-11-25 20:27:35.208541,0
INIT-#8eac9b-3770,inbound,3771,6,1493,1493,1,系统初始化入库,7457,2025-11-25 20:27:35.208542,2025-11-25 20:27:35.208543,0
INIT-#b8bc60-3770,inbound,3771,1,1703,1703,1,系统初始化入库,7458,2025-11-25 20:27:35.208544,2025-11-25 20:27:35.208545,0
INIT-#888385-3771,inbound,3772,3,288,288,1,系统初始化入库,7459,2025-11-25 20:27:35.208546,2025-11-25 20:27:35.208547,0
INIT-#63f780-3772,inbound,3773,5,1039,1039,1,系统初始化入库,7460,2025-11-25 20:27:35.208548,2025-11-25 20:27:35.208549,0
INIT-#6fb331-3772,inbound,3773,6,1370,1370,1,系统初始化入库,7461,2025-11-25 20:27:35.208551,2025-11-25 20:27:35.208552,0
INIT-#32b7c1-3772,inbound,3773,1,1850,1850,1,系统初始化入库,7462,2025-11-25 20:27:35.208553,2025-11-25 20:27:35.208554,0
INIT-#b492bc-3773,inbound,3774,3,485,485,1,系统初始化入库,7463,2025-11-25 20:27:35.208555,2025-11-25 20:27:35.208556,0
INIT-#e223d4-3773,inbound,3774,1,85,85,1,系统初始化入库,7464,2025-11-25 20:27:35.208557,2025-11-25 20:27:35.208558,0
INIT-#44e26d-3773,inbound,3774,4,1054,1054,1,系统初始化入库,7465,2025-11-25 20:27:35.208559,2025-11-25 20:27:35.208560,0
INIT-#98000b-3774,inbound,3775,3,1077,1077,1,系统初始化入库,7466,2025-11-25 20:27:35.208561,2025-11-25 20:27:35.208562,0
INIT-#48d656-3774,inbound,3775,2,64,64,1,系统初始化入库,7467,2025-11-25 20:27:35.208563,2025-11-25 20:27:35.208564,0
INIT-#0530fc-3774,inbound,3775,4,880,880,1,系统初始化入库,7468,2025-11-25 20:27:35.208565,2025-11-25 20:27:35.208566,0
INIT-#5f1638-3775,inbound,3776,3,393,393,1,系统初始化入库,7469,2025-11-25 20:27:35.208568,2025-11-25 20:27:35.208569,0
INIT-#22adfd-3776,inbound,3777,5,720,720,1,系统初始化入库,7470,2025-11-25 20:27:35.208570,2025-11-25 20:27:35.208571,0
INIT-#301ac4-3776,inbound,3777,6,178,178,1,系统初始化入库,7471,2025-11-25 20:27:35.208572,2025-11-25 20:27:35.208573,0
INIT-#54f028-3776,inbound,3777,3,1667,1667,1,系统初始化入库,7472,2025-11-25 20:27:35.208574,2025-11-25 20:27:35.208575,0
INIT-#50b1ef-3777,inbound,3778,1,1536,1536,1,系统初始化入库,7473,2025-11-25 20:27:35.208576,2025-11-25 20:27:35.208577,0
INIT-#ce142c-3778,inbound,3779,2,969,969,1,系统初始化入库,7474,2025-11-25 20:27:35.208578,2025-11-25 20:27:35.208579,0
INIT-#7ac11a-3778,inbound,3779,6,1664,1664,1,系统初始化入库,7475,2025-11-25 20:27:35.208580,2025-11-25 20:27:35.208581,0
INIT-#3bcf77-3778,inbound,3779,1,1779,1779,1,系统初始化入库,7476,2025-11-25 20:27:35.208583,2025-11-25 20:27:35.208583,0
INIT-#0958c6-3779,inbound,3780,1,509,509,1,系统初始化入库,7477,2025-11-25 20:27:35.208585,2025-11-25 20:27:35.208586,0
INIT-#c79e0d-3779,inbound,3780,5,291,291,1,系统初始化入库,7478,2025-11-25 20:27:35.208587,2025-11-25 20:27:35.208588,0
INIT-#f4e0f2-3779,inbound,3780,4,1107,1107,1,系统初始化入库,7479,2025-11-25 20:27:35.208589,2025-11-25 20:27:35.208590,0
INIT-#5086dc-3780,inbound,3781,4,629,629,1,系统初始化入库,7480,2025-11-25 20:27:35.208591,2025-11-25 20:27:35.208592,0
INIT-#91d3ce-3780,inbound,3781,6,1497,1497,1,系统初始化入库,7481,2025-11-25 20:27:35.208593,2025-11-25 20:27:35.208594,0
INIT-#2924ce-3781,inbound,3782,3,993,993,1,系统初始化入库,7482,2025-11-25 20:27:35.208595,2025-11-25 20:27:35.208596,0
INIT-#4a762a-3781,inbound,3782,2,1600,1600,1,系统初始化入库,7483,2025-11-25 20:27:35.208597,2025-11-25 20:27:35.208598,0
INIT-#a944b3-3782,inbound,3783,4,1662,1662,1,系统初始化入库,7484,2025-11-25 20:27:35.208680,2025-11-25 20:27:35.208769,0
INIT-#4df965-3782,inbound,3783,6,1045,1045,1,系统初始化入库,7485,2025-11-25 20:27:35.208782,2025-11-25 20:27:35.208787,0
INIT-#56ed2c-3782,inbound,3783,2,1679,1679,1,系统初始化入库,7486,2025-11-25 20:27:35.208791,2025-11-25 20:27:35.208792,0
INIT-#bc82b8-3783,inbound,3784,4,596,596,1,系统初始化入库,7487,2025-11-25 20:27:35.208793,2025-11-25 20:27:35.208794,0
INIT-#ea39fb-3784,inbound,3785,2,1576,1576,1,系统初始化入库,7488,2025-11-25 20:27:35.208795,2025-11-25 20:27:35.208796,0
INIT-#a72a14-3784,inbound,3785,3,877,877,1,系统初始化入库,7489,2025-11-25 20:27:35.208797,2025-11-25 20:27:35.208798,0
INIT-#b3bf9f-3785,inbound,3786,3,300,300,1,系统初始化入库,7490,2025-11-25 20:27:35.208799,2025-11-25 20:27:35.208801,0
INIT-#8da0bc-3786,inbound,3787,4,1333,1333,1,系统初始化入库,7491,2025-11-25 20:27:35.208802,2025-11-25 20:27:35.208803,0
INIT-#bbc260-3786,inbound,3787,1,1324,1324,1,系统初始化入库,7492,2025-11-25 20:27:35.208804,2025-11-25 20:27:35.208805,0
INIT-#29e7cb-3787,inbound,3788,1,236,236,1,系统初始化入库,7493,2025-11-25 20:27:35.208806,2025-11-25 20:27:35.208807,0
INIT-#aa770a-3787,inbound,3788,4,1193,1193,1,系统初始化入库,7494,2025-11-25 20:27:35.208808,2025-11-25 20:27:35.208810,0
INIT-#c8254f-3788,inbound,3789,4,411,411,1,系统初始化入库,7495,2025-11-25 20:27:35.208811,2025-11-25 20:27:35.208812,0
INIT-#d6727f-3789,inbound,3790,2,1416,1416,1,系统初始化入库,7496,2025-11-25 20:27:35.208813,2025-11-25 20:27:35.208814,0
INIT-#b18e9f-3789,inbound,3790,5,1327,1327,1,系统初始化入库,7497,2025-11-25 20:27:35.208815,2025-11-25 20:27:35.208816,0
INIT-#6b8086-3790,inbound,3791,5,86,86,1,系统初始化入库,7498,2025-11-25 20:27:35.208817,2025-11-25 20:27:35.208818,0
INIT-#69ac99-3791,inbound,3792,6,779,779,1,系统初始化入库,7499,2025-11-25 20:27:35.208819,2025-11-25 20:27:35.208820,0
INIT-#2c800d-3791,inbound,3792,1,473,473,1,系统初始化入库,7500,2025-11-25 20:27:35.208821,2025-11-25 20:27:35.208822,0
INIT-#122dc1-3791,inbound,3792,4,753,753,1,系统初始化入库,7501,2025-11-25 20:27:35.208823,2025-11-25 20:27:35.208825,0
INIT-#af10bf-3792,inbound,3793,4,1497,1497,1,系统初始化入库,7502,2025-11-25 20:27:35.208826,2025-11-25 20:27:35.208827,0
INIT-#ec2691-3792,inbound,3793,1,1471,1471,1,系统初始化入库,7503,2025-11-25 20:27:35.208828,2025-11-25 20:27:35.208829,0
INIT-#9b5732-3792,inbound,3793,3,1664,1664,1,系统初始化入库,7504,2025-11-25 20:27:35.208830,2025-11-25 20:27:35.208831,0
INIT-#73a27c-3793,inbound,3794,6,544,544,1,系统初始化入库,7505,2025-11-25 20:27:35.208832,2025-11-25 20:27:35.208833,0
INIT-#fc68c8-3794,inbound,3795,3,1718,1718,1,系统初始化入库,7506,2025-11-25 20:27:35.208834,2025-11-25 20:27:35.208835,0
INIT-#418b40-3794,inbound,3795,4,1952,1952,1,系统初始化入库,7507,2025-11-25 20:27:35.208836,2025-11-25 20:27:35.208837,0
INIT-#b1cd0a-3794,inbound,3795,1,1140,1140,1,系统初始化入库,7508,2025-11-25 20:27:35.208838,2025-11-25 20:27:35.208839,0
INIT-#b7da2a-3795,inbound,3796,1,50,50,1,系统初始化入库,7509,2025-11-25 20:27:35.208841,2025-11-25 20:27:35.208842,0
INIT-#675b78-3795,inbound,3796,2,67,67,1,系统初始化入库,7510,2025-11-25 20:27:35.208843,2025-11-25 20:27:35.208844,0
INIT-#06fbe9-3796,inbound,3797,3,65,65,1,系统初始化入库,7511,2025-11-25 20:27:35.208845,2025-11-25 20:27:35.208846,0
INIT-#0aa8ae-3796,inbound,3797,5,386,386,1,系统初始化入库,7512,2025-11-25 20:27:35.208847,2025-11-25 20:27:35.208848,0
INIT-#539f4e-3797,inbound,3798,1,1858,1858,1,系统初始化入库,7513,2025-11-25 20:27:35.208849,2025-11-25 20:27:35.208850,0
INIT-#dab702-3797,inbound,3798,3,1415,1415,1,系统初始化入库,7514,2025-11-25 20:27:35.208851,2025-11-25 20:27:35.208852,0
INIT-#1e58a6-3797,inbound,3798,4,165,165,1,系统初始化入库,7515,2025-11-25 20:27:35.208853,2025-11-25 20:27:35.208854,0
INIT-#9f6a04-3798,inbound,3799,2,851,851,1,系统初始化入库,7516,2025-11-25 20:27:35.208856,2025-11-25 20:27:35.208856,0
INIT-#afd95a-3798,inbound,3799,3,1102,1102,1,系统初始化入库,7517,2025-11-25 20:27:35.208858,2025-11-25 20:27:35.208859,0
INIT-#30e30a-3799,inbound,3800,5,1841,1841,1,系统初始化入库,7518,2025-11-25 20:27:35.208860,2025-11-25 20:27:35.208861,0
INIT-#813a48-3799,inbound,3800,3,332,332,1,系统初始化入库,7519,2025-11-25 20:27:35.208862,2025-11-25 20:27:35.208863,0
INIT-#124d19-3799,inbound,3800,6,1719,1719,1,系统初始化入库,7520,2025-11-25 20:27:35.208864,2025-11-25 20:27:35.208865,0
INIT-#5f90be-3800,inbound,3801,1,973,973,1,系统初始化入库,7521,2025-11-25 20:27:35.322078,2025-11-25 20:27:35.322080,0
INIT-#978b9b-3800,inbound,3801,2,1998,1998,1,系统初始化入库,7522,2025-11-25 20:27:35.322082,2025-11-25 20:27:35.322084,0
INIT-#1a926a-3800,inbound,3801,5,631,631,1,系统初始化入库,7523,2025-11-25 20:27:35.322085,2025-11-25 20:27:35.322086,0
INIT-#af98df-3801,inbound,3802,1,1556,1556,1,系统初始化入库,7524,2025-11-25 20:27:35.322087,2025-11-25 20:27:35.322088,0
INIT-#a1b3d5-3801,inbound,3802,3,1492,1492,1,系统初始化入库,7525,2025-11-25 20:27:35.322089,2025-11-25 20:27:35.322090,0
INIT-#aab86b-3802,inbound,3803,6,936,936,1,系统初始化入库,7526,2025-11-25 20:27:35.322091,2025-11-25 20:27:35.322092,0
INIT-#5c8650-3803,inbound,3804,3,1206,1206,1,系统初始化入库,7527,2025-11-25 20:27:35.322094,2025-11-25 20:27:35.322095,0
INIT-#13b90b-3803,inbound,3804,6,1246,1246,1,系统初始化入库,7528,2025-11-25 20:27:35.322096,2025-11-25 20:27:35.322097,0
INIT-#a86ade-3804,inbound,3805,4,1185,1185,1,系统初始化入库,7529,2025-11-25 20:27:35.322098,2025-11-25 20:27:35.322099,0
INIT-#25c2d1-3804,inbound,3805,3,683,683,1,系统初始化入库,7530,2025-11-25 20:27:35.322100,2025-11-25 20:27:35.322101,0
INIT-#bdf1ea-3805,inbound,3806,5,1892,1892,1,系统初始化入库,7531,2025-11-25 20:27:35.322102,2025-11-25 20:27:35.322103,0
INIT-#3ccb25-3806,inbound,3807,4,295,295,1,系统初始化入库,7532,2025-11-25 20:27:35.322104,2025-11-25 20:27:35.322105,0
INIT-#ec8642-3806,inbound,3807,3,1336,1336,1,系统初始化入库,7533,2025-11-25 20:27:35.322106,2025-11-25 20:27:35.322107,0
INIT-#250b68-3807,inbound,3808,4,1198,1198,1,系统初始化入库,7534,2025-11-25 20:27:35.322108,2025-11-25 20:27:35.322109,0
INIT-#683470-3808,inbound,3809,5,348,348,1,系统初始化入库,7535,2025-11-25 20:27:35.322110,2025-11-25 20:27:35.322111,0
INIT-#20a82e-3808,inbound,3809,1,1226,1226,1,系统初始化入库,7536,2025-11-25 20:27:35.322113,2025-11-25 20:27:35.322114,0
INIT-#6a7bde-3808,inbound,3809,2,911,911,1,系统初始化入库,7537,2025-11-25 20:27:35.322115,2025-11-25 20:27:35.322116,0
INIT-#6f8e96-3809,inbound,3810,5,1890,1890,1,系统初始化入库,7538,2025-11-25 20:27:35.322117,2025-11-25 20:27:35.322118,0
INIT-#1a73b1-3809,inbound,3810,6,657,657,1,系统初始化入库,7539,2025-11-25 20:27:35.322119,2025-11-25 20:27:35.322120,0
INIT-#18b9eb-3809,inbound,3810,2,1480,1480,1,系统初始化入库,7540,2025-11-25 20:27:35.322121,2025-11-25 20:27:35.322122,0
INIT-#fd8b1f-3810,inbound,3811,6,942,942,1,系统初始化入库,7541,2025-11-25 20:27:35.322123,2025-11-25 20:27:35.322124,0
INIT-#017bf2-3810,inbound,3811,4,734,734,1,系统初始化入库,7542,2025-11-25 20:27:35.322125,2025-11-25 20:27:35.322126,0
INIT-#615101-3810,inbound,3811,3,1226,1226,1,系统初始化入库,7543,2025-11-25 20:27:35.322127,2025-11-25 20:27:35.322128,0
INIT-#0ab468-3811,inbound,3812,5,690,690,1,系统初始化入库,7544,2025-11-25 20:27:35.322130,2025-11-25 20:27:35.322131,0
INIT-#0ae3d6-3811,inbound,3812,1,1811,1811,1,系统初始化入库,7545,2025-11-25 20:27:35.322132,2025-11-25 20:27:35.322133,0
INIT-#9e9446-3811,inbound,3812,3,1077,1077,1,系统初始化入库,7546,2025-11-25 20:27:35.322134,2025-11-25 20:27:35.322135,0
INIT-#801bd4-3812,inbound,3813,6,303,303,1,系统初始化入库,7547,2025-11-25 20:27:35.322136,2025-11-25 20:27:35.322137,0
INIT-#c9cbbd-3812,inbound,3813,2,381,381,1,系统初始化入库,7548,2025-11-25 20:27:35.322138,2025-11-25 20:27:35.322139,0
INIT-#c8dcc2-3812,inbound,3813,4,568,568,1,系统初始化入库,7549,2025-11-25 20:27:35.322140,2025-11-25 20:27:35.322141,0
INIT-#a4d954-3813,inbound,3814,4,452,452,1,系统初始化入库,7550,2025-11-25 20:27:35.322142,2025-11-25 20:27:35.322143,0
